EntryId,Username,EntryNumber,EntryTotal,Points,UTIL,UTIL,UTIL,BENCH
3680466386,rjgroce1979,1,1,124.75,Kyle Anderson,Kevin Huerter,De'Aaron Fox,Davion Mitchell
3680494840,edrew555,1,1,101.75,Domantas Sabonis,Nickeil Alexander-Walker,Naz Reid,Keegan Murray
3680499101,chrisboss,1,1,101.25,Rudy Gobert,Mike Conley,Jaden McDaniels,Terence Davis
3680494861,RahulTU12,1,1,100.0,Anthony Edwards,Trey Lyles,Harrison Barnes,Malik Monk
