EntryId,Username,EntryNumber,EntryTotal,Points,T1,T2,T3,T4,T5,T6
3679531648,Trevino777,1,1,263.5,Giannis Antetokounmpo,Trae Young,Jrue Holiday,Evan Mobley,Zach Collins,Jeremy Sochan
3679275622,csgep2525,1,1,255.0,Giannis Antetokounmpo,Donovan Mitchell,De'Aaron Fox,Evan Mobley,Zach Collins,Mike Conley
3679299681,macyfan,1,1,255.0,Giannis Antetokounmpo,Domantas Sabonis,Jimmy Butler,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679475397,kevinsidlinger,1,1,254.0,Giannis Antetokounmpo,Domantas Sabonis,Bam Adebayo,Kevin Porter Jr.,Jarrett Allen,Mike Conley
3679476440,kaysizzle,1,1,249.0,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Alperen Sengun,Zach Collins,Jeremy Sochan
3679377303,aramisj22,1,1,247.0,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679518138,redgreyhounds,1,1,247.0,Giannis Antetokounmpo,Domantas Sabonis,Jimmy Butler,Tyler Herro,Jarrett Allen,Mike Conley
3679497145,blue1311,1,1,245.5,Joel Embiid,Domantas Sabonis,Bam Adebayo,Kevin Porter Jr.,Jarrett Allen,Jeremy Sochan
3679467382,Shabab0295,1,1,244.25,James Harden,Anthony Edwards,Darius Garland,Tyler Herro,Jalen Green,Clint Capela
3679474309,SevenZeroSeven,1,1,242.5,Giannis Antetokounmpo,Anthony Edwards,Darius Garland,Dejounte Murray,Zach Collins,Clint Capela
3679464755,BlessedForever77,1,1,241.5,Giannis Antetokounmpo,Donovan Mitchell,Bam Adebayo,Alperen Sengun,Jarrett Allen,Jeremy Sochan
3679400164,Rebels,1,1,241.25,Giannis Antetokounmpo,Anthony Edwards,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679158009,ScotchDragon,1,1,240.5,Giannis Antetokounmpo,Anthony Edwards,Darius Garland,Kevin Porter Jr.,Brook Lopez,Jeremy Sochan
3679380682,quarantine2021,1,1,238.25,Giannis Antetokounmpo,Domantas Sabonis,Jimmy Butler,Kevin Porter Jr.,Jalen Green,Clint Capela
3679484025,bluvsk46,1,1,235.25,Giannis Antetokounmpo,Domantas Sabonis,Rudy Gobert,Kevin Porter Jr.,Jarrett Allen,Clint Capela
3679407354,2011Cardinals,1,1,232.25,Joel Embiid,Donovan Mitchell,De'Aaron Fox,Tyler Herro,Zach Collins,Jeremy Sochan
3679514712,Discostu45,1,1,231.75,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Clint Capela
3679467138,SLTL18,1,1,229.25,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Tyler Herro,Jarrett Allen,Clint Capela
3679424723,kusgen123,1,1,225.75,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Tyler Herro,Jarrett Allen,Mike Conley
3679479585,Bussa79,1,1,223.75,Joel Embiid,Anthony Edwards,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Clint Capela
3679435931,beamet,1,1,222.25,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Dejounte Murray,Jalen Green,Kyle Anderson
3679401627,Konopski2,1,1,219.25,Joel Embiid,Anthony Edwards,Jimmy Butler,Kevin Porter Jr.,Bobby Portis,Mike Conley
3679451735,MRBOSDAL9,1,1,217.75,Giannis Antetokounmpo,Anthony Edwards,Bam Adebayo,Kevin Porter Jr.,Bobby Portis,Jabari Smith Jr.
3679259253,mariob123,1,1,215.25,Giannis Antetokounmpo,Donovan Mitchell,Bam Adebayo,Kevin Porter Jr.,Jalen Green,Jaden Ivey
3679494444,Amishman654,1,1,210.5,Giannis Antetokounmpo,Donovan Mitchell,Bam Adebayo,Kevin Porter Jr.,Khris Middleton,Jaden Ivey
3679494149,ant_cowboys_916,1,1,209.5,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Kevin Porter Jr.,Jalen Green,Jabari Smith Jr.
3679113551,cormstg13,1,1,207.5,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Jalen Green,Jabari Smith Jr.
3679480316,Bshar16,1,1,205.75,Joel Embiid,Donovan Mitchell,De'Aaron Fox,Kevin Porter Jr.,Jalen Green,Jeremy Sochan
3679385031,nclem00,1,1,198.5,Giannis Antetokounmpo,Donovan Mitchell,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Jabari Smith Jr.
3678969640,Bob24fan,1,1,191.75,Giannis Antetokounmpo,Donovan Mitchell,De'Aaron Fox,Dejounte Murray,Jalen Green,Jaden Ivey
