EntryId,Username,EntryNumber,EntryTotal,Points,UTIL,UTIL,UTIL,BENCH
3679531323,charles52,1,1,129.75,Domantas Sabonis,Kyle Anderson,Jaden McDaniels,Malik Monk
3679560051,CR50,1,1,116.25,Anthony Edwards,Kevin Huerter,Mike Conley,Harrison Barnes
3679523716,Dutchess12,1,1,91.5,De'Aaron Fox,Rudy Gobert,Naz Reid,Keegan Murray
