EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679406082,gregr1224,1,1,282.5,Alperen Sengun,Jeremy Sochan,Jalen Green,Tari Eason,Tre Jones,Jimmy Butler,Devonte' Graham,Bam Adebayo
3679795073,Vvrath,1,1,282.5,Alperen Sengun,Jimmy Butler,Jalen Green,Jeremy Sochan,Tre Jones,Tari Eason,Devonte' Graham,Bam Adebayo
3679864929,bkreider,1,1,282.5,Alperen Sengun,Jimmy Butler,Jalen Green,Jeremy Sochan,Tre Jones,Tari Eason,Devonte' Graham,Bam Adebayo
3680491823,chrissair,1,1,282.5,Bam Adebayo,Tari Eason,Tre Jones,Jeremy Sochan,Jalen Green,Jimmy Butler,Devonte' Graham,Alperen Sengun
3680492118,joniver,1,1,282.5,Alperen Sengun,Tari Eason,Jalen Green,Jeremy Sochan,Tre Jones,Jimmy Butler,Devonte' Graham,Bam Adebayo
3680330363,Darkstardesperados,1,1,273.5,Zach Collins,Jabari Smith Jr.,Trae Young,Jeremy Sochan,Devonte' Graham,Tari Eason,Jalen Green,Bam Adebayo
3680340165,tamsuKi,1,1,273.5,Bam Adebayo,Jabari Smith Jr.,Jalen Green,Jeremy Sochan,Trae Young,Tari Eason,Devonte' Graham,Zach Collins
3680414767,mjcjr1,1,1,272.75,Bam Adebayo,Jeremy Sochan,Trae Young,Kevin Love,Jalen Green,Tari Eason,Devonte' Graham,Zach Collins
3679521290,NY_VIOLATOR,1,1,271.5,Bam Adebayo,KJ Martin,Devonte' Graham,Jeremy Sochan,Jalen Green,Keita Bates-Diop,Dejounte Murray,Zach Collins
3680153083,csk2022,1,1,259.5,Onyeka Okongwu,Tari Eason,Devonte' Graham,Jeremy Sochan,Trae Young,Jimmy Butler,Tyler Herro,Jalen Green
3680341175,BigMacAttack6,1,1,239.75,Charles Bassey,Jimmy Butler,Tyler Herro,Jeremy Sochan,Trae Young,Caleb Martin,Jalen Green,De'Andre Hunter
