EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3680549672,longball8771,1,1,287.5,Brook Lopez,Harrison Barnes,Jrue Holiday,Naz Reid,James Harden,Kevin Huerter,Tyrese Maxey,Tobias Harris
3680525493,kidkyle09,1,1,287.0,Joel Embiid,Taurean Prince,Kevin Huerter,Kyle Anderson,James Harden,Keegan Murray,Tyrese Maxey,Harrison Barnes
3679701364,nickfromcwe,1,1,279.75,Rudy Gobert,Harrison Barnes,Kevin Huerter,Naz Reid,James Harden,Jaden McDaniels,De'Anthony Melton,Domantas Sabonis
3679290355,macyfan,1,1,278.5,Joel Embiid,Keegan Murray,Tyrese Maxey,Harrison Barnes,James Harden,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3679492002,kaysizzle,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3679858730,nicoh22,1,1,272.75,Joel Embiid,Trey Lyles,Kevin Huerter,Naz Reid,De'Aaron Fox,Kyle Anderson,De'Anthony Melton,Rudy Gobert
3680529633,flaghunter21,1,1,268.25,Joel Embiid,Jaden McDaniels,De'Aaron Fox,Naz Reid,Tyrese Maxey,Keegan Murray,Kevin Huerter,Kyle Anderson
3680515791,ideagirl13,1,1,262.25,Joel Embiid,Harrison Barnes,Grayson Allen,Jaden McDaniels,Tyrese Maxey,Tobias Harris,De'Anthony Melton,James Harden
3680449184,snugg26,1,1,258.25,Trey Lyles,Anthony Edwards,De'Anthony Melton,Jae Crowder,James Harden,Jaden McDaniels,Tyrese Maxey,De'Aaron Fox
3680222003,TrueNorth79,1,1,257.75,Brook Lopez,Kevin Huerter,De'Anthony Melton,Kyle Anderson,De'Aaron Fox,Keegan Murray,Anthony Edwards,Tyrese Maxey
3680200421,RSMdk01,1,1,250.25,Domantas Sabonis,Taurean Prince,De'Anthony Melton,Trey Lyles,De'Aaron Fox,Anthony Edwards,Nickeil Alexander-Walker,Rudy Gobert
3680441869,wanders64,1,1,246.5,Naz Reid,Tobias Harris,Tyrese Maxey,Trey Lyles,James Harden,Taurean Prince,Anthony Edwards,De'Aaron Fox
3679968638,austin60915,1,1,231.25,Domantas Sabonis,Jaden McDaniels,Mike Conley,Harrison Barnes,Tyrese Maxey,Tobias Harris,Anthony Edwards,Keegan Murray
3679624643,stock2mail,1,1,224.75,Rudy Gobert,Keegan Murray,Mike Conley,Tobias Harris,James Harden,Khris Middleton,Tyrese Maxey,Harrison Barnes
3680528217,TEDDYB12345y,1,1,209.5,Rudy Gobert,Keegan Murray,De'Anthony Melton,Tobias Harris,Tyrese Maxey,Anthony Edwards,Kevin Huerter,De'Aaron Fox
3680467592,Gatornmandy4life,1,1,208.25,Joel Embiid,Harrison Barnes,Mike Conley,Keegan Murray,Tyrese Maxey,Tobias Harris,Anthony Edwards,Davion Mitchell
3680508822,MrAndrew1337,1,1,199.5,Rudy Gobert,Khris Middleton,Davion Mitchell,Keegan Murray,De'Aaron Fox,Jaden McDaniels,Anthony Edwards,Harrison Barnes
