EntryId,Username,EntryNumber,EntryTotal,Points,UTIL,UTIL,UTIL,BENCH
3680001303,aamurphy1,1,1,131.25,Fred VanVleet,Delon Wright,Jakob Poeltl,Daniel Gafford
3679981737,edrew555,1,1,118.5,Kristaps Porzingis,Gary Trent Jr.,Kyle Kuzma,OG Anunoby
3680000299,pww3027,1,1,105.75,Bradley Beal,Pascal Siakam,Scottie Barnes,Deni Avdija
