EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3680517848,seminolefan23,1,1,289.25,Rudy Gobert,Keegan Murray,De'Aaron Fox,Kyle Anderson,James Harden,Harrison Barnes,Tyrese Maxey,Nickeil Alexander-Walker
3679199020,sportsfanatic89,1,1,278.5,Joel Embiid,Jaden McDaniels,James Harden,Kyle Anderson,Tyrese Maxey,Harrison Barnes,De'Anthony Melton,Keegan Murray
3679405848,Dayal10,1,1,278.5,Joel Embiid,Keegan Murray,Tyrese Maxey,Jaden McDaniels,James Harden,Harrison Barnes,De'Anthony Melton,Kyle Anderson
3679411820,gregr1224,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Jaden McDaniels,Tyrese Maxey,Keegan Murray,De'Anthony Melton,Kyle Anderson
3679413549,chrissair,1,1,278.5,Joel Embiid,Jaden McDaniels,De'Anthony Melton,Harrison Barnes,James Harden,Kyle Anderson,Tyrese Maxey,Keegan Murray
3679675694,Beckhams3Fingers,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3679884974,bkreider,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3679962194,tdavis24,1,1,278.5,Joel Embiid,Keegan Murray,Tyrese Maxey,Kyle Anderson,James Harden,Jaden McDaniels,De'Anthony Melton,Harrison Barnes
3680197330,skol52,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Jaden McDaniels,Tyrese Maxey,Keegan Murray,De'Anthony Melton,Kyle Anderson
3680485065,dallasstars56,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3680495964,mrnorrad,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3680497604,Cjpep3,1,1,278.5,Joel Embiid,Harrison Barnes,De'Anthony Melton,Keegan Murray,James Harden,Jaden McDaniels,Tyrese Maxey,Kyle Anderson
3680511615,joniver,1,1,278.5,Joel Embiid,Jaden McDaniels,De'Anthony Melton,Harrison Barnes,James Harden,Kyle Anderson,Tyrese Maxey,Keegan Murray
3680514427,papiherb69,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3680522728,Moose5454,1,1,278.5,Joel Embiid,Keegan Murray,Tyrese Maxey,Kyle Anderson,James Harden,Jaden McDaniels,De'Anthony Melton,Harrison Barnes
3680206230,TNTDiver,1,1,270.0,Joel Embiid,Harrison Barnes,James Harden,Tobias Harris,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kevin Huerter
3679563346,Shadowryder411,1,1,266.0,Rudy Gobert,Anthony Edwards,Jevon Carter,Kyle Anderson,De'Aaron Fox,Harrison Barnes,Tyrese Maxey,Grayson Allen
3680510205,nbalive99,1,1,266.0,Joel Embiid,Taurean Prince,Kevin Huerter,Kyle Anderson,James Harden,Tobias Harris,Tyrese Maxey,Keegan Murray
3680514085,rdlman88,1,1,257.5,Rudy Gobert,Naz Reid,James Harden,Keegan Murray,Tyrese Maxey,Harrison Barnes,Grayson Allen,De'Aaron Fox
3680244100,stewdaddy69,1,1,243.25,Joel Embiid,Jaden McDaniels,Mike Conley,Keegan Murray,De'Aaron Fox,Harrison Barnes,Tyrese Maxey,Naz Reid
3680530340,jomarjr3,1,1,236.25,Domantas Sabonis,Trey Lyles,De'Anthony Melton,Keegan Murray,De'Aaron Fox,Harrison Barnes,Anthony Edwards,Jaden McDaniels
