EntryId,Username,EntryNumber,EntryTotal,Points,UTIL,UTIL,UTIL,BENCH
3680488710,t_burner03,1,1,110.75,Kevin Huerter,De'Aaron Fox,Nickeil Alexander-Walker,Malik Monk
3680497878,edrew555,1,1,104.5,Domantas Sabonis,Kyle Anderson,Keegan Murray,Davion Mitchell
3680521787,redhawk72,1,1,101.25,Rudy Gobert,Mike Conley,Jaden McDaniels,Terence Davis
3680498073,natepimp01,1,1,100.0,Anthony Edwards,Trey Lyles,Harrison Barnes,Naz Reid
