EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680592306,JtgRN,1,1,235.0,Domantas Sabonis,Rudy Gobert,Mike Conley,Kyle Anderson,Jaden McDaniels,Taurean Prince
3680554730,evananna1,1,1,233.25,Domantas Sabonis,De'Aaron Fox,Kyle Anderson,Jaden McDaniels,Keegan Murray,Nickeil Alexander-Walker
3680583735,Grock4804,1,1,230.0,Rudy Gobert,Domantas Sabonis,De'Aaron Fox,Kyle Anderson,Trey Lyles,Taurean Prince
3680592613,nbhouse10,1,1,225.13,Kyle Anderson,Domantas Sabonis,De'Aaron Fox,Harrison Barnes,Jaden McDaniels,Keegan Murray
3680368978,stenzj28,1,1,221.63,Kyle Anderson,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Taurean Prince,Jordan McLaughlin
3679396449,Dayal10,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3679420904,chrissair,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3679815521,Vvrath,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680214742,bkreider,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680351313,Vikur1,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680554942,superm123,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680567912,bayboychiefs,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680584680,colinbennett20,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680595234,neednikefunds,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680600030,gregr1224,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680604845,daviskg8,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680611960,19thHoleElko,1,1,203.25,Rudy Gobert,Anthony Edwards,De'Aaron Fox,Harrison Barnes,Jaden McDaniels,Taurean Prince
3680560113,Frankenwill,1,1,201.75,Domantas Sabonis,Rudy Gobert,Kevin Huerter,Harrison Barnes,Keegan Murray,Naz Reid
3680449415,thirdandten,1,1,197.25,Rudy Gobert,Domantas Sabonis,De'Aaron Fox,Harrison Barnes,Naz Reid,Taurean Prince
3680579934,nipse1958,1,1,193.75,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Naz Reid,Taurean Prince,Jordan McLaughlin
3680604716,misterpost,1,1,191.63,Keegan Murray,Domantas Sabonis,De'Aaron Fox,Rudy Gobert,Kyle Anderson,Taurean Prince
3680573650,weyrauch,1,1,191.25,Taurean Prince,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Rudy Gobert,Jordan McLaughlin
3679377017,aramisj22,1,1,190.5,Rudy Gobert,Domantas Sabonis,De'Aaron Fox,Jaden McDaniels,Keegan Murray,Taurean Prince
3680586970,Mattias71,1,1,188.25,Harrison Barnes,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Terence Davis,Taurean Prince
3680595849,sandstorm,1,1,187.5,Harrison Barnes,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Keegan Murray,Jordan McLaughlin
3680398857,kiddie36,1,1,177.75,De'Aaron Fox,Anthony Edwards,Rudy Gobert,Harrison Barnes,Keegan Murray,Jordan McLaughlin
3680589019,MrMikeD,1,1,177.63,Malik Monk,Domantas Sabonis,De'Aaron Fox,Rudy Gobert,Naz Reid,Taurean Prince
3680575858,Calculated1111,1,1,176.25,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Keegan Murray,Taurean Prince,Jordan McLaughlin
3680370043,BigDaddyDeebo,1,1,175.0,Naz Reid,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Keegan Murray,Taurean Prince
