EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3679975483,TrueNorth79,1,1,268.0,Delon Wright,Kristaps Porzingis,Fred VanVleet,Bradley Beal,Jakob Poeltl,OG Anunoby
3679961941,austin60915,1,1,262.75,Fred VanVleet,Pascal Siakam,Kristaps Porzingis,Bradley Beal,Jakob Poeltl,Corey Kispert
3679298968,macyfan,1,1,258.38,Kristaps Porzingis,Pascal Siakam,Fred VanVleet,Bradley Beal,Jakob Poeltl,Corey Kispert
3679415139,aramisj22,1,1,258.38,Kristaps Porzingis,Pascal Siakam,Fred VanVleet,Bradley Beal,Jakob Poeltl,Corey Kispert
3679712185,jasonerwin,1,1,258.38,Kristaps Porzingis,Pascal Siakam,Fred VanVleet,Bradley Beal,Jakob Poeltl,Corey Kispert
3680281287,Rallycap,1,1,258.38,Kristaps Porzingis,Pascal Siakam,Fred VanVleet,Bradley Beal,Jakob Poeltl,Corey Kispert
3680231923,tamsuKi,1,1,253.38,Jakob Poeltl,Kristaps Porzingis,Fred VanVleet,Bradley Beal,OG Anunoby,Delon Wright
3679956224,adepelte,1,1,247.75,Bradley Beal,Pascal Siakam,Fred VanVleet,Kyle Kuzma,Gary Trent Jr.,Chris Boucher
3679476493,kaysizzle,1,1,240.38,Kristaps Porzingis,Pascal Siakam,Fred VanVleet,Kyle Kuzma,Bradley Beal,Kendrick Nunn
3680229949,branrich03,1,1,240.38,Jakob Poeltl,Pascal Siakam,Fred VanVleet,Bradley Beal,Daniel Gafford,Delon Wright
3680281299,D.WHITE85,1,1,238.0,Bradley Beal,Fred VanVleet,Kyle Kuzma,Jakob Poeltl,OG Anunoby,Delon Wright
3680261055,wogie1500,1,1,231.13,Jakob Poeltl,Pascal Siakam,Kristaps Porzingis,Fred VanVleet,Delon Wright,Deni Avdija
3680019602,falstaff64,1,1,230.5,Pascal Siakam,Kristaps Porzingis,Fred VanVleet,Scottie Barnes,Jakob Poeltl,Corey Kispert
3679722475,nickfromcwe,1,1,222.75,Kyle Kuzma,Kristaps Porzingis,Fred VanVleet,Bradley Beal,OG Anunoby,Chris Boucher
3679670268,MicShaGri,1,1,219.75,Pascal Siakam,Fred VanVleet,Kyle Kuzma,Jakob Poeltl,Gary Trent Jr.,Chris Boucher
3679798993,wanders64,1,1,217.38,Jakob Poeltl,Kristaps Porzingis,Kyle Kuzma,Bradley Beal,OG Anunoby,Delon Wright
3679569719,fadeintobolivian,1,1,215.25,Pascal Siakam,Kristaps Porzingis,Kyle Kuzma,Bradley Beal,Jakob Poeltl,Corey Kispert
3680279156,kidkyle09,1,1,215.25,Pascal Siakam,Kristaps Porzingis,Kyle Kuzma,Bradley Beal,Jakob Poeltl,Corey Kispert
3679961768,sugarwhite82,1,1,210.88,Jakob Poeltl,Pascal Siakam,Kristaps Porzingis,Scottie Barnes,Daniel Gafford,Delon Wright
3679279325,samspadoni2011,1,1,192.63,Jakob Poeltl,Fred VanVleet,Kyle Kuzma,Bradley Beal,OG Anunoby,Daniel Gafford
3680061289,chadblakely93,1,1,185.75,Kyle Kuzma,Bradley Beal,Scottie Barnes,Jakob Poeltl,OG Anunoby,Gary Trent Jr.
