EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680609797,pezdukie,1,1,240.0,Harrison Barnes,Domantas Sabonis,Rudy Gobert,Mike Conley,Kyle Anderson,Jaden McDaniels
3680583721,JtgRN,1,1,235.0,Domantas Sabonis,Rudy Gobert,Mike Conley,Kyle Anderson,Jaden McDaniels,Taurean Prince
3680570165,evananna1,1,1,233.25,Domantas Sabonis,De'Aaron Fox,Kyle Anderson,Jaden McDaniels,Keegan Murray,Nickeil Alexander-Walker
3680584329,nbhouse10,1,1,225.13,Kyle Anderson,Domantas Sabonis,De'Aaron Fox,Harrison Barnes,Jaden McDaniels,Keegan Murray
3679970545,tdavis24,1,1,215.63,Nickeil Alexander-Walker,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Harrison Barnes,Keegan Murray
3679396447,Dayal10,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3679406632,gregr1224,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3679420906,chrissair,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3679815523,Vvrath,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680214744,bkreider,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680351315,Vikur1,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680544802,superm123,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680567914,bayboychiefs,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680602274,colinbennett20,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680609621,Elobber,1,1,208.25,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Jordan McLaughlin
3680587002,ricksargent,1,1,199.25,Anthony Edwards,Domantas Sabonis,De'Aaron Fox,Terence Davis,Trey Lyles,Taurean Prince
3680601969,HashbricksOg,1,1,195.25,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Davion Mitchell,Trey Lyles,Taurean Prince
3679947318,jeremynewton02,1,1,192.25,Domantas Sabonis,Rudy Gobert,Kyle Anderson,Malik Monk,Keegan Murray,Taurean Prince
3680586973,jamesmcalindon,1,1,191.63,Keegan Murray,Domantas Sabonis,De'Aaron Fox,Rudy Gobert,Kyle Anderson,Taurean Prince
3680554673,Sir_Big_Daddy,1,1,191.0,De'Aaron Fox,Domantas Sabonis,Harrison Barnes,Jaden McDaniels,Keegan Murray,Naz Reid
3679377028,aramisj22,1,1,190.5,Rudy Gobert,Domantas Sabonis,De'Aaron Fox,Jaden McDaniels,Keegan Murray,Taurean Prince
3680447019,BAnnotti,1,1,189.25,Rudy Gobert,Domantas Sabonis,Mike Conley,Harrison Barnes,Keegan Murray,Naz Reid
3680595015,sandstorm,1,1,187.5,Harrison Barnes,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Keegan Murray,Jordan McLaughlin
3680610794,papajoe,1,1,187.5,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Naz Reid,Taurean Prince,Jordan McLaughlin
3680551984,C_Hand,1,1,178.0,Rudy Gobert,Anthony Edwards,De'Aaron Fox,Harrison Barnes,Keegan Murray,Taurean Prince
3679856159,kiddie36,1,1,177.75,De'Aaron Fox,Anthony Edwards,Rudy Gobert,Harrison Barnes,Keegan Murray,Jordan McLaughlin
3679356190,Bill1505,1,1,176.25,De'Aaron Fox,Domantas Sabonis,Rudy Gobert,Keegan Murray,Naz Reid,Jordan McLaughlin
3680581072,Calculated1111,1,1,176.25,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Keegan Murray,Taurean Prince,Jordan McLaughlin
3680586589,Dsheq,1,1,176.25,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Keegan Murray,Taurean Prince,Jordan McLaughlin
3680573948,Brownboyz,1,1,169.38,Keegan Murray,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Naz Reid,Taurean Prince
