EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679624619,stock2mail,1,1,315.5,Joel Embiid,Kyle Anderson,Mike Conley,Trey Lyles,James Harden,Taurean Prince,Nickeil Alexander-Walker,Rudy Gobert
3679960456,austin60915,1,1,288.5,Joel Embiid,Harrison Barnes,Nickeil Alexander-Walker,Tobias Harris,James Harden,Kyle Anderson,Tyrese Maxey,Naz Reid
3680531837,kidkyle09,1,1,287.0,Joel Embiid,Taurean Prince,Kevin Huerter,Kyle Anderson,James Harden,Keegan Murray,Tyrese Maxey,Harrison Barnes
3679532875,SnowBallZ,1,1,285.0,Joel Embiid,Harrison Barnes,De'Anthony Melton,Kyle Anderson,Tyrese Maxey,Anthony Edwards,Kevin Huerter,Jaden McDaniels
3680524831,mrxkronz,1,1,283.0,Trey Lyles,Kyle Anderson,Kevin Huerter,Giannis Antetokounmpo,De'Aaron Fox,Jaden McDaniels,Tyrese Maxey,Keegan Murray
3679498211,kaysizzle,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3679315036,Pete_M,1,1,272.0,Brook Lopez,Harrison Barnes,De'Aaron Fox,Kyle Anderson,James Harden,Keegan Murray,Tyrese Maxey,De'Anthony Melton
3680117794,ecsdroop,1,1,266.0,Rudy Gobert,Khris Middleton,Mike Conley,Kyle Anderson,James Harden,Keegan Murray,Tyrese Maxey,Harrison Barnes
3680517135,MrAndrew1337,1,1,264.5,Joel Embiid,P.J. Tucker,James Harden,Jaden McDaniels,Jrue Holiday,Taurean Prince,Tyrese Maxey,Davion Mitchell
3679858707,nicoh22,1,1,262.25,Joel Embiid,Trey Lyles,Kevin Huerter,Naz Reid,Tyrese Maxey,Anthony Edwards,De'Anthony Melton,Rudy Gobert
3680529634,flaghunter21,1,1,261.25,Rudy Gobert,Harrison Barnes,Kevin Huerter,Keegan Murray,James Harden,De'Anthony Melton,Tyrese Maxey,Anthony Edwards
3679998682,zolika13,1,1,259.75,Joel Embiid,Kyle Anderson,Malik Monk,Keegan Murray,Mike Conley,Jaden McDaniels,Tyrese Maxey,Rudy Gobert
3680208439,TrueNorth79,1,1,257.75,Brook Lopez,Kevin Huerter,De'Anthony Melton,Kyle Anderson,De'Aaron Fox,Keegan Murray,Anthony Edwards,Tyrese Maxey
3680238016,martywe247,1,1,257.75,Naz Reid,Tobias Harris,Kevin Huerter,Kyle Anderson,Mike Conley,Anthony Edwards,Tyrese Maxey,De'Aaron Fox
3680200420,RSMdk01,1,1,250.25,Domantas Sabonis,Taurean Prince,De'Anthony Melton,Trey Lyles,De'Aaron Fox,Anthony Edwards,Nickeil Alexander-Walker,Rudy Gobert
3680152939,DaBloop9,1,1,248.0,Joel Embiid,Taurean Prince,Shake Milton,Giannis Antetokounmpo,Jrue Holiday,Jalen McDaniels,Tyrese Maxey,Georges Niang
3679913823,rneckar,1,1,247.25,Joel Embiid,Kyle Anderson,Mike Conley,Tobias Harris,Tyrese Maxey,Harrison Barnes,De'Anthony Melton,Rudy Gobert
3680432582,wanders64,1,1,246.5,Naz Reid,Tobias Harris,Tyrese Maxey,Trey Lyles,James Harden,Taurean Prince,Anthony Edwards,De'Aaron Fox
3679701365,nickfromcwe,1,1,242.25,Joel Embiid,Jaden McDaniels,Kevin Huerter,Naz Reid,James Harden,Tobias Harris,Malik Monk,Keegan Murray
3678860803,Patrick_Star,1,1,238.5,Rudy Gobert,Kevin Huerter,De'Aaron Fox,Keegan Murray,Tyrese Maxey,Harrison Barnes,De'Anthony Melton,Domantas Sabonis
3680530889,protectmyhouse22,1,1,232.25,Giannis Antetokounmpo,Naz Reid,De'Anthony Melton,Jaden McDaniels,Tyrese Maxey,Keegan Murray,Kevin Huerter,De'Aaron Fox
3680515784,ideagirl13,1,1,222.75,Rudy Gobert,Harrison Barnes,Joe Ingles,Giannis Antetokounmpo,Tyrese Maxey,Tobias Harris,De'Anthony Melton,Brook Lopez
3680502600,isaiahc1010,1,1,218.5,Bobby Portis,Kessler Edwards,Anthony Edwards,Harrison Barnes,De'Aaron Fox,Kyle Anderson,Tyrese Maxey,Tobias Harris
3680528177,TEDDYB12345y,1,1,209.5,Rudy Gobert,Keegan Murray,De'Anthony Melton,Tobias Harris,Tyrese Maxey,Anthony Edwards,Kevin Huerter,De'Aaron Fox
3680486431,Gatornmandy4life,1,1,208.25,Joel Embiid,Harrison Barnes,Mike Conley,Keegan Murray,Tyrese Maxey,Tobias Harris,Anthony Edwards,Davion Mitchell
3680259218,1winnerwinner123,1,1,207.75,Naz Reid,Giannis Antetokounmpo,Malik Monk,Keegan Murray,Jrue Holiday,Pat Connaughton,De'Anthony Melton,Brook Lopez
3679871118,nberggru,1,1,184.25,Rudy Gobert,Khris Middleton,Joe Ingles,Naz Reid,De'Aaron Fox,Keegan Murray,De'Anthony Melton,Domantas Sabonis
