EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3680488403,devins895,1,1,287.75,Alperen Sengun,KJ Martin,Tyler Herro,Jeremy Sochan,Devonte' Graham,Tari Eason,Jalen Green,Bam Adebayo
3680437177,dauber1football,1,1,282.5,Alperen Sengun,Jimmy Butler,Jalen Green,Jeremy Sochan,Tre Jones,Tari Eason,Devonte' Graham,Bam Adebayo
3680478767,mrnorrad,1,1,282.5,Alperen Sengun,Jimmy Butler,Jalen Green,Jeremy Sochan,Tre Jones,Tari Eason,Devonte' Graham,Bam Adebayo
3680502657,Rallycap,1,1,282.5,Bam Adebayo,Tari Eason,Devonte' Graham,Jeremy Sochan,Tre Jones,Jimmy Butler,Jalen Green,Alperen Sengun
3680503031,uwake,1,1,282.5,Alperen Sengun,Jimmy Butler,Jalen Green,Jeremy Sochan,Tre Jones,Tari Eason,Devonte' Graham,Bam Adebayo
3680498339,thecustomer14,1,1,277.0,Bam Adebayo,Jimmy Butler,Tre Jones,Jeremy Sochan,Jalen Green,Keita Bates-Diop,Devonte' Graham,Zach Collins
3680486307,papiherb69,1,1,273.5,Zach Collins,Jeremy Sochan,Jalen Green,Jabari Smith Jr.,Trae Young,Tari Eason,Devonte' Graham,Bam Adebayo
3680522082,mrchasecole,1,1,273.5,Zach Collins,Jabari Smith Jr.,Trae Young,Jeremy Sochan,Devonte' Graham,Tari Eason,Jalen Green,Bam Adebayo
3680512263,xchris1133x,1,1,264.5,Zach Collins,Keita Bates-Diop,Dejounte Murray,Jeremy Sochan,Devonte' Graham,De'Andre Hunter,Tyler Herro,Jimmy Butler
3680522209,duman20,1,1,264.25,Zach Collins,Jeremy Sochan,Devonte' Graham,KJ Martin,Dejounte Murray,Jimmy Butler,Tyler Herro,Onyeka Okongwu
3680022943,rajonrondough,1,1,263.75,Bam Adebayo,Jeremy Sochan,Tre Jones,Jabari Smith Jr.,Devonte' Graham,Jimmy Butler,Jalen Green,Zach Collins
3680476693,5W000P,1,1,257.25,Zach Collins,KJ Martin,Dejounte Murray,Jeremy Sochan,Jalen Green,Tari Eason,Devonte' Graham,Trae Young
3680440858,itsbusinesstime,1,1,250.0,Clint Capela,Jabari Smith Jr.,Devonte' Graham,De'Andre Hunter,Dejounte Murray,Jimmy Butler,Tyler Herro,Jeremy Sochan
3680502136,Noah393,1,1,248.5,Alperen Sengun,Tari Eason,Tre Jones,Jeremy Sochan,Dejounte Murray,Jimmy Butler,Jalen Green,Devonte' Graham
3680000203,CheetosAddict,1,1,246.0,Zach Collins,KJ Martin,Devonte' Graham,Jeremy Sochan,Trae Young,Jimmy Butler,Jalen Green,Blake Wesley
3680477640,cvitucci,1,1,232.25,Clint Capela,KJ Martin,Jalen Green,Kevin Love,Kevin Porter Jr.,Tari Eason,Tyler Herro,Dejounte Murray
3679968518,AyeeDre,1,1,212.25,Bam Adebayo,Jeremy Sochan,Dejounte Murray,Jabari Smith Jr.,Jalen Green,Bogdan Bogdanovic,Max Strus,Alperen Sengun
3680117771,mrgriff757,1,1,196.75,John Collins,KJ Martin,Tyler Herro,Kevin Love,Dejounte Murray,Keita Bates-Diop,Bogdan Bogdanovic,Trae Young
