EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3679479745,RaulM24,1,1,274.63,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,P.J. Tucker,Georges Niang
3679600895,belluch10,1,1,274.63,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,P.J. Tucker,Georges Niang
3679480902,pizzaboysrevenge,1,1,268.38,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,Paul Reed,Jalen McDaniels
3679423141,Rains,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680050495,rajonrondough,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680362155,akim11,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680374104,bighitfrom20,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679729134,jerry77m,1,1,257.75,Joel Embiid,Giannis Antetokounmpo,Jrue Holiday,Brook Lopez,P.J. Tucker,Jalen McDaniels
3680383681,kikilovesme,1,1,250.38,James Harden,Giannis Antetokounmpo,Jrue Holiday,Khris Middleton,De'Anthony Melton,Jalen McDaniels
3679687302,DianesKitchen,1,1,248.63,Giannis Antetokounmpo,Joel Embiid,Jrue Holiday,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679722524,jeremiahscrown,1,1,248.63,Giannis Antetokounmpo,Joel Embiid,Jrue Holiday,Grayson Allen,De'Anthony Melton,Jalen McDaniels
3679832236,Pryzzle,1,1,246.75,Jrue Holiday,Giannis Antetokounmpo,Joel Embiid,Tyrese Maxey,Jevon Carter,P.J. Tucker
3680138119,isaacTRON182,1,1,242.25,Joel Embiid,Giannis Antetokounmpo,Jrue Holiday,Tyrese Maxey,De'Anthony Melton,Shake Milton
3679705448,devin53045,1,1,241.5,De'Anthony Melton,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,Joe Ingles
3680243299,bascom1982,1,1,240.88,Giannis Antetokounmpo,Joel Embiid,Jrue Holiday,Bobby Portis,P.J. Tucker,Georges Niang
3679384311,aramisj22,1,1,236.5,Joel Embiid,Giannis Antetokounmpo,James Harden,Tobias Harris,P.J. Tucker,Jalen McDaniels
3679519049,garchos,1,1,236.5,Joel Embiid,Giannis Antetokounmpo,James Harden,Pat Connaughton,De'Anthony Melton,Paul Reed
3680068240,danotheman33,1,1,236.5,Joel Embiid,Giannis Antetokounmpo,James Harden,Tobias Harris,P.J. Tucker,Jalen McDaniels
3679818899,bruquette1,1,1,232.75,Joel Embiid,James Harden,Jrue Holiday,Khris Middleton,Jevon Carter,AJ Green
3680033213,Shenard17,1,1,208.88,Jae Crowder,Giannis Antetokounmpo,Joel Embiid,James Harden,Tobias Harris,Joe Ingles
3680019508,jhouchins,1,1,208.63,Giannis Antetokounmpo,Jrue Holiday,Bobby Portis,Brook Lopez,Jalen McDaniels,Furkan Korkmaz
3680455558,Sodie82,1,1,206.63,Khris Middleton,Giannis Antetokounmpo,Joel Embiid,Jrue Holiday,De'Anthony Melton,P.J. Tucker
3679499948,retrochef,1,1,178.75,Tobias Harris,Giannis Antetokounmpo,Joel Embiid,Khris Middleton,Tyrese Maxey,De'Anthony Melton
