EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679387227,Dayal10,1,1,309.5,Evan Mobley,Jeremy Sochan,Tyrese Maxey,Marvin Bagley III,Devonte' Graham,Tari Eason,Jalen Green,Joel Embiid
3679491234,timmyteebow,1,1,309.5,Joel Embiid,Evan Mobley,Tyrese Maxey,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Jeremy Sochan
3680119630,Elklvr,1,1,309.5,Joel Embiid,Evan Mobley,Tyrese Maxey,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Jeremy Sochan
3679536014,Swiss410,1,1,309.25,Joel Embiid,Jeremy Sochan,Tyrese Maxey,Tari Eason,Tre Jones,Hamidou Diallo,Devonte' Graham,James Harden
3680352981,wcecil123117,1,1,306.75,Charles Bassey,Jeremy Sochan,Anthony Edwards,Kyle Anderson,Devonte' Graham,Tari Eason,Hamidou Diallo,Joel Embiid
3680004018,SeaBassFish,1,1,306.0,Bam Adebayo,Jeremy Sochan,Tre Jones,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Joel Embiid
3680062812,jryan409,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3680180706,caseymacleod22,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3680321319,fritzruby1,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3679619713,sra7991,1,1,303.5,Zach Collins,Jimmy Butler,James Harden,Jeremy Sochan,Jalen Green,Hamidou Diallo,Devonte' Graham,Tari Eason
3680266989,polacekk,1,1,300.75,Evan Mobley,Kyle Anderson,Tyrese Maxey,Jeremy Sochan,Donovan Mitchell,Keita Bates-Diop,Devonte' Graham,Zach Collins
3679542712,WPU2003,1,1,297.25,Zach Collins,Jeremy Sochan,Anthony Edwards,Marvin Bagley III,James Harden,Harrison Barnes,Devonte' Graham,John Collins
3679302704,glavilla,1,1,288.75,Joel Embiid,Keegan Murray,Tyrese Maxey,Jeremy Sochan,Tre Jones,Tari Eason,Devonte' Graham,James Harden
3680382882,eugenius121983,1,1,283.75,Zach Collins,Jeremy Sochan,Devonte' Graham,Evan Mobley,Tyrese Maxey,Hamidou Diallo,Jalen Green,Domantas Sabonis
3680280452,skol52,1,1,280.5,Zach Collins,Tari Eason,Jalen Green,Jeremy Sochan,Tyler Herro,Hamidou Diallo,Devonte' Graham,Joel Embiid
3679527772,m_t_clark,1,1,277.75,Joel Embiid,Evan Mobley,Tyrese Maxey,Jeremy Sochan,Devonte' Graham,Tari Eason,Jalen Green,Killian Hayes
3680478939,Flyinpillowmonsta,1,1,274.5,Giannis Antetokounmpo,Anthony Edwards,Hamidou Diallo,Jeremy Sochan,Devonte' Graham,Tari Eason,Tyrese Maxey,De'Anthony Melton
3680432085,EErNation,1,1,274.25,James Wiseman,Evan Mobley,Anthony Edwards,Jeremy Sochan,Blake Wesley,Tari Eason,Devonte' Graham,Domantas Sabonis
3679952188,fill79,1,1,272.25,Alperen Sengun,Jeremy Sochan,Jalen Green,Evan Mobley,Tre Jones,Tari Eason,Devonte' Graham,Anthony Edwards
3680452376,zzjolt,1,1,266.0,Domantas Sabonis,Jaden McDaniels,Mike Conley,Harrison Barnes,De'Aaron Fox,Kevin Huerter,Malik Monk,Jeremy Sochan
3680371948,Deppilf,1,1,263.75,Bam Adebayo,Jeremy Sochan,Jalen Green,Tobias Harris,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3680433732,jasd,1,1,262.75,Charles Bassey,Anthony Edwards,Trae Young,Jeremy Sochan,Devonte' Graham,Tari Eason,Hamidou Diallo,Dejounte Murray
3680433628,OmarCL10,1,1,248.5,Joel Embiid,Evan Mobley,Victor Oladipo,Jeremy Sochan,Devonte' Graham,Keegan Murray,Jalen Green,Zach Collins
