EntryId,Username,EntryNumber,EntryTotal,Points,UTIL,UTIL,UTIL,BENCH
3680544696,2lob2,1,1,110.75,Kevin Huerter,De'Aaron Fox,Nickeil Alexander-Walker,Naz Reid
3680563806,hipguy,1,1,109.5,Domantas Sabonis,Jaden McDaniels,Harrison Barnes,Terence Davis
3680570246,juice182,1,1,100.25,Kyle Anderson,Anthony Edwards,Taurean Prince,Keegan Murray
3680535047,RexQwonDo,1,1,99.75,Rudy Gobert,Mike Conley,Trey Lyles,Malik Monk
