EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680612329,markvikings,1,1,240.38,Kyle Anderson,Anthony Edwards,De'Aaron Fox,Kevin Huerter,Jaden McDaniels,Naz Reid
3679762701,ShaidyAdvice,1,1,236.13,Kyle Anderson,Domantas Sabonis,Anthony Edwards,Mike Conley,Harrison Barnes,Taurean Prince
3680619100,sgraber1,1,1,235.0,Domantas Sabonis,Rudy Gobert,Mike Conley,Kyle Anderson,Jaden McDaniels,Taurean Prince
3680596774,shingal,1,1,230.5,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Naz Reid,Trey Lyles
3680588237,mchez1,1,1,227.25,Anthony Edwards,Domantas Sabonis,De'Aaron Fox,Trey Lyles,Nickeil Alexander-Walker,Taurean Prince
3680587834,mcooper2300,1,1,224.0,De'Aaron Fox,Anthony Edwards,Kyle Anderson,Kevin Huerter,Harrison Barnes,Taurean Prince
3680566239,zzerochance,1,1,223.5,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Malik Monk,Trey Lyles,Taurean Prince
3680571484,manoharc,1,1,222.0,De'Aaron Fox,Domantas Sabonis,Mike Conley,Jaden McDaniels,Naz Reid,Trey Lyles
3680596396,chargercab,1,1,219.75,Anthony Edwards,Domantas Sabonis,Kyle Anderson,Keegan Murray,Naz Reid,Nickeil Alexander-Walker
3680578635,mvandygriff,1,1,219.25,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Keegan Murray,Trey Lyles
3680565816,ahwainscott,1,1,218.0,Taurean Prince,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Kevin Huerter,Jaden McDaniels
3680591132,boilermakerbeef,1,1,215.38,Kyle Anderson,Anthony Edwards,De'Aaron Fox,Rudy Gobert,Naz Reid,Taurean Prince
3680571671,DeceptiveKoala,1,1,210.5,Anthony Edwards,Domantas Sabonis,Kyle Anderson,Jaden McDaniels,Keegan Murray,Taurean Prince
3680612257,Rallycap,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3679749949,theWhistlesGoWooo,1,1,206.0,Anthony Edwards,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680611853,ThatStunna,1,1,206.0,Taurean Prince,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Harrison Barnes,Jaden McDaniels
3680612299,hl1976,1,1,205.5,Domantas Sabonis,De'Aaron Fox,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680596863,rossman_jake,1,1,201.75,Rudy Gobert,Domantas Sabonis,De'Aaron Fox,Jaden McDaniels,Naz Reid,Taurean Prince
3680588026,A1HoosierSales,1,1,197.5,Anthony Edwards,Domantas Sabonis,Mike Conley,Jaden McDaniels,Keegan Murray,Taurean Prince
3680605033,kraig,1,1,195.25,Anthony Edwards,De'Aaron Fox,Rudy Gobert,Malik Monk,Trey Lyles,Taurean Prince
3680585936,bgreseth,1,1,178.5,Anthony Edwards,Domantas Sabonis,De'Aaron Fox,Keegan Murray,Taurean Prince,Jordan McLaughlin
3680595992,Doc_Holliday1851,1,1,178.5,Anthony Edwards,Domantas Sabonis,De'Aaron Fox,Keegan Murray,Taurean Prince,Jordan McLaughlin
3679406626,gregr1224,1,1,176.25,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Keegan Murray,Taurean Prince,Jordan McLaughlin
3680575889,Calculated1111,1,1,176.25,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Keegan Murray,Taurean Prince,Jordan McLaughlin
3680546201,jlemery33,1,1,173.5,Rudy Gobert,Domantas Sabonis,Anthony Edwards,Naz Reid,Terence Davis,Davion Mitchell
3680584060,slewyyy,1,1,173.25,Naz Reid,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Keegan Murray,Jordan McLaughlin
3680587685,dhallarin,1,1,170.75,Anthony Edwards,De'Aaron Fox,Rudy Gobert,Keegan Murray,Naz Reid,Chimezie Metu
