EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3679973162,austin60915,1,1,221.63,Kyle Anderson,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Taurean Prince,Jordan McLaughlin
3679287352,macyfan,1,1,219.25,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Keegan Murray,Trey Lyles
3680559702,mvandygriff,1,1,219.25,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Keegan Murray,Trey Lyles
3679690536,stuffmiami,1,1,217.25,Kevin Huerter,Domantas Sabonis,Anthony Edwards,Harrison Barnes,Jaden McDaniels,Keegan Murray
3680531217,wanders64,1,1,208.5,Jaden McDaniels,Anthony Edwards,De'Aaron Fox,Rudy Gobert,Mike Conley,Taurean Prince
3679625016,aliceg,1,1,204.5,Harrison Barnes,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Jaden McDaniels,Luka Garza
3680040596,falstaff64,1,1,197.0,Domantas Sabonis,De'Aaron Fox,Mike Conley,Jaden McDaniels,Keegan Murray,Taurean Prince
3680402339,BearDown1985,1,1,195.5,Rudy Gobert,Anthony Edwards,De'Aaron Fox,Kyle Anderson,Davion Mitchell,Taurean Prince
3680186373,mrabboy,1,1,195.0,De'Aaron Fox,Anthony Edwards,Kevin Huerter,Jaden McDaniels,Keegan Murray,Naz Reid
3678878698,Patrick_Star,1,1,192.5,Domantas Sabonis,De'Aaron Fox,Mike Conley,Harrison Barnes,Keegan Murray,Taurean Prince
3680545857,BigSalTheOG,1,1,190.5,De'Aaron Fox,Anthony Edwards,Kevin Huerter,Harrison Barnes,Keegan Murray,Naz Reid
3680458348,dreadz,1,1,189.88,Keegan Murray,Anthony Edwards,De'Aaron Fox,Mike Conley,Kyle Anderson,Naz Reid
3679662981,WallyCanes,1,1,186.5,Jaden McDaniels,Domantas Sabonis,Anthony Edwards,Rudy Gobert,Keegan Murray,Davion Mitchell
3679658161,LBDTitan,1,1,185.25,Anthony Edwards,De'Aaron Fox,Harrison Barnes,Jaden McDaniels,Keegan Murray,Naz Reid
3680488951,TwineTickler,1,1,181.88,Keegan Murray,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Jaden McDaniels,Chimezie Metu
3679498740,kaysizzle,1,1,178.5,Anthony Edwards,Domantas Sabonis,De'Aaron Fox,Keegan Murray,Taurean Prince,Jordan McLaughlin
3679751879,nickfromcwe,1,1,170.0,De'Aaron Fox,Anthony Edwards,Rudy Gobert,Keegan Murray,Naz Reid,Taurean Prince
