EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680481807,dirtytrees,1,1,270.88,James Harden,Giannis Antetokounmpo,Joel Embiid,Grayson Allen,De'Anthony Melton,Paul Reed
3679929705,yuhTre,1,1,270.13,Tyrese Maxey,Giannis Antetokounmpo,James Harden,Jrue Holiday,Grayson Allen,De'Anthony Melton
3679883567,rfitz405,1,1,269.63,James Harden,Giannis Antetokounmpo,Joel Embiid,Grayson Allen,Joe Ingles,P.J. Tucker
3680036087,KyleDMoyer,1,1,268.38,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,Paul Reed,Jalen McDaniels
3680474455,chayis1,1,1,268.38,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,Paul Reed,Jalen McDaniels
3679423142,Rains,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679456534,pizzaboysrevenge,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680362153,akim11,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680374095,bighitfrom20,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680519166,mrnorrad,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679443941,JohnnyTheChamp,1,1,248.63,Giannis Antetokounmpo,Joel Embiid,Jrue Holiday,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679677453,DianesKitchen,1,1,248.63,Giannis Antetokounmpo,Joel Embiid,Jrue Holiday,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680422140,OLICFZV,1,1,244.13,Giannis Antetokounmpo,Joel Embiid,James Harden,Jevon Carter,Joe Ingles,P.J. Tucker
3679724152,devin53045,1,1,241.5,De'Anthony Melton,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,Joe Ingles
3680426858,stuple,1,1,239.88,James Harden,Giannis Antetokounmpo,Joel Embiid,Jae Crowder,De'Anthony Melton,P.J. Tucker
3679869286,bdon_sucks,1,1,238.38,James Harden,Giannis Antetokounmpo,Joel Embiid,De'Anthony Melton,Jevon Carter,AJ Green
3679400917,aramisj22,1,1,236.5,Joel Embiid,Giannis Antetokounmpo,James Harden,Tobias Harris,P.J. Tucker,Jalen McDaniels
3680095289,danotheman33,1,1,236.5,Joel Embiid,Giannis Antetokounmpo,James Harden,Tobias Harris,P.J. Tucker,Jalen McDaniels
3680448153,dover03,1,1,214.75,Pat Connaughton,Giannis Antetokounmpo,Joel Embiid,Jrue Holiday,Tyrese Maxey,De'Anthony Melton
3680369318,Lite101,1,1,209.5,Tobias Harris,Giannis Antetokounmpo,Joel Embiid,James Harden,De'Anthony Melton,P.J. Tucker
3680445851,chellszxo,1,1,205.38,Giannis Antetokounmpo,Joel Embiid,Bobby Portis,Tobias Harris,Grayson Allen,Jalen McDaniels
3680460260,mccaya,1,1,200.25,Pat Connaughton,Giannis Antetokounmpo,Joel Embiid,Brook Lopez,Tyrese Maxey,Tobias Harris
3680475121,sicSTRYKER,1,1,194.13,Tyrese Maxey,Giannis Antetokounmpo,Joel Embiid,Khris Middleton,Tobias Harris,Jevon Carter
