draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
141702,70,4,0,NBA,2026-02-07 00:30:00+00:00
141703,188,4,0,NBA,2026-02-07 00:30:00+00:00
141704,73,4,0,NBA,2026-02-07 00:30:00+00:00
141705,343,4,0,NBA,2026-02-07 00:30:00+00:00
141706,81,1,0,NBA,2026-02-07 00:30:00+00:00
141707,70,2,0,NBA,2026-02-07 01:00:00+00:00
141708,81,1,0,NBA,2026-02-07 01:00:00+00:00
141709,70,2,0,NBA,2026-02-07 03:00:00+00:00
141711,188,2,0,NBA,2026-02-07 03:00:00+00:00
141712,81,1,0,NBA,2026-02-07 03:00:00+00:00
141713,193,1,0,NBA,2026-02-07 03:00:00+00:00
141714,112,1,0,NBA,2026-02-07 04:00:00+00:00
