draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
85826,70,3,0,NBA,2023-04-19 23:30:00+00:00
85827,188,3,0,NBA,2023-04-19 23:30:00+00:00
85828,73,3,0,NBA,2023-04-19 23:30:00+00:00
85829,81,1,0,NBA,2023-04-19 23:30:00+00:00
85830,193,1,0,NBA,2023-04-19 23:30:00+00:00
85831,81,1,0,NBA,2023-04-20 01:00:00+00:00
85832,193,1,0,NBA,2023-04-20 01:00:00+00:00
85833,70,2,0,NBA,2023-04-20 01:00:00+00:00
85834,73,2,0,NBA,2023-04-20 01:00:00+00:00
85835,81,1,0,NBA,2023-04-20 02:00:00+00:00
85836,193,1,0,NBA,2023-04-20 02:00:00+00:00
85837,112,1,0,NBA,2023-04-20 03:00:00+00:00
85838,113,1,0,NBA,2023-04-20 03:20:00+00:00
