draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
116408,70,8,0,NBA,2024-11-05 00:00:00+00:00
116409,361,8,0,NBA,2024-11-05 00:00:00+00:00
116410,188,8,0,NBA,2024-11-05 00:00:00+00:00
116411,343,8,0,NBA,2024-11-05 00:00:00+00:00
116412,81,1,0,NBA,2024-11-05 00:00:00+00:00
116413,70,4,0,NBA,2024-11-05 01:00:00+00:00
116414,81,1,0,NBA,2024-11-05 01:15:00+00:00
116415,70,4,0,NBA,2024-11-05 02:00:00+00:00
116416,81,1,0,NBA,2024-11-05 02:15:00+00:00
116417,70,3,0,NBA,2024-11-05 03:00:00+00:00
116419,81,1,0,NBA,2024-11-05 03:30:00+00:00
116420,193,1,0,NBA,2024-11-05 03:30:00+00:00
116421,112,1,0,NBA,2024-11-05 04:30:00+00:00
