draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
99381,70,9,0,NBA,2024-01-18 00:00:00+00:00
99392,188,9,0,NBA,2024-01-18 00:00:00+00:00
99393,73,9,0,NBA,2024-01-18 00:00:00+00:00
99394,81,1,0,NBA,2024-01-18 00:00:00+00:00
99395,70,5,0,NBA,2024-01-18 00:30:00+00:00
99396,81,1,0,NBA,2024-01-18 00:30:00+00:00
99397,70,2,0,NBA,2024-01-18 01:00:00+00:00
99398,81,1,0,NBA,2024-01-18 01:30:00+00:00
99399,70,2,0,NBA,2024-01-18 02:00:00+00:00
99400,73,2,0,NBA,2024-01-18 02:00:00+00:00
99401,81,1,0,NBA,2024-01-18 03:00:00+00:00
99402,193,1,0,NBA,2024-01-18 03:00:00+00:00
99403,112,1,0,NBA,2024-01-18 04:00:00+00:00
99404,113,1,0,NBA,2024-01-18 04:20:00+00:00
