draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
94905,70,3,0,NBA,2023-10-31 23:30:00+00:00
94906,188,3,0,NBA,2023-10-31 23:30:00+00:00
94907,73,3,0,NBA,2023-10-31 23:30:00+00:00
94908,81,1,0,NBA,2023-10-31 23:30:00+00:00
94909,81,1,0,NBA,2023-11-01 02:00:00+00:00
94910,70,2,0,NBA,2023-11-01 02:00:00+00:00
94911,73,2,0,NBA,2023-11-01 02:00:00+00:00
94912,81,1,0,NBA,2023-11-01 02:30:00+00:00
94913,193,1,0,NBA,2023-11-01 02:30:00+00:00
94914,112,1,0,NBA,2023-11-01 03:30:00+00:00
94915,113,1,0,NBA,2023-11-01 03:50:00+00:00
