draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
120766,70,7,0,NBA,2025-01-23 00:30:00+00:00
120767,188,7,0,NBA,2025-01-23 00:30:00+00:00
120768,361,7,0,NBA,2025-01-23 00:30:00+00:00
120769,343,7,0,NBA,2025-01-23 00:30:00+00:00
120770,81,1,0,NBA,2025-01-23 00:30:00+00:00
120771,70,4,0,NBA,2025-01-23 01:00:00+00:00
120772,81,1,0,NBA,2025-01-23 01:00:00+00:00
120773,81,1,0,NBA,2025-01-23 03:00:00+00:00
120774,70,2,0,NBA,2025-01-23 03:00:00+00:00
120775,81,1,0,NBA,2025-01-23 03:30:00+00:00
120776,193,1,0,NBA,2025-01-23 03:30:00+00:00
120777,112,1,0,NBA,2025-01-23 04:30:00+00:00
