draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
136930,81,1,0,NBA,2025-11-09 20:30:00+00:00
136931,193,1,0,NBA,2025-11-09 20:30:00+00:00
136932,70,4,0,NBA,2025-11-09 23:00:00+00:00
136933,188,4,0,NBA,2025-11-09 23:00:00+00:00
136934,73,4,0,NBA,2025-11-09 23:00:00+00:00
136936,343,4,0,NBA,2025-11-09 23:00:00+00:00
136937,81,1,0,NBA,2025-11-09 23:00:00+00:00
136938,81,1,0,NBA,2025-11-10 00:30:00+00:00
136939,70,2,0,NBA,2025-11-10 01:30:00+00:00
136940,188,2,0,NBA,2025-11-10 01:30:00+00:00
136941,81,1,0,NBA,2025-11-10 02:00:00+00:00
136942,193,1,0,NBA,2025-11-10 02:00:00+00:00
136943,112,1,0,NBA,2025-11-10 03:00:00+00:00
