draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
99319,70,2,0,NBA,2024-01-15 18:00:00+00:00
99320,188,2,0,NBA,2024-01-15 18:00:00+00:00
99321,73,2,0,NBA,2024-01-15 18:00:00+00:00
99322,81,1,0,NBA,2024-01-15 18:00:00+00:00
99323,81,1,0,NBA,2024-01-15 19:30:00+00:00
99324,70,3,0,NBA,2024-01-15 20:00:00+00:00
99325,188,3,0,NBA,2024-01-15 20:00:00+00:00
99326,81,1,0,NBA,2024-01-15 20:00:00+00:00
99327,81,1,0,NBA,2024-01-15 20:30:00+00:00
99328,81,1,0,NBA,2024-01-15 23:00:00+00:00
99329,193,1,0,NBA,2024-01-15 23:00:00+00:00
99330,70,5,0,NBA,2024-01-16 00:00:00+00:00
99331,188,5,0,NBA,2024-01-16 00:00:00+00:00
99332,73,5,0,NBA,2024-01-16 00:00:00+00:00
99333,81,1,0,NBA,2024-01-16 00:00:00+00:00
99334,70,2,0,NBA,2024-01-16 00:30:00+00:00
99335,81,1,0,NBA,2024-01-16 00:30:00+00:00
99336,70,2,0,NBA,2024-01-16 02:00:00+00:00
99337,81,1,0,NBA,2024-01-16 03:30:00+00:00
99338,193,1,0,NBA,2024-01-16 03:30:00+00:00
99339,112,1,0,NBA,2024-01-16 04:30:00+00:00
99340,113,1,0,NBA,2024-01-16 04:50:00+00:00
