draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
118736,70,6,0,NBA,2024-12-17 00:00:00+00:00
118737,188,6,0,NBA,2024-12-17 00:00:00+00:00
118738,361,6,0,NBA,2024-12-17 00:00:00+00:00
118740,343,6,0,NBA,2024-12-17 00:00:00+00:00
118742,81,1,0,NBA,2024-12-17 00:00:00+00:00
118743,70,2,0,NBA,2024-12-17 00:30:00+00:00
118744,81,1,0,NBA,2024-12-17 00:30:00+00:00
118745,70,2,0,NBA,2024-12-17 03:00:00+00:00
118746,81,1,0,NBA,2024-12-17 03:30:00+00:00
118747,193,1,0,NBA,2024-12-17 03:30:00+00:00
118748,112,1,0,NBA,2024-12-17 04:30:00+00:00
