draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
105556,70,4,0,NBA,2024-04-27 17:00:00+00:00
105557,188,4,0,NBA,2024-04-27 17:00:00+00:00
105558,73,4,0,NBA,2024-04-27 17:00:00+00:00
105559,335,4,0,NBA,2024-04-27 17:00:00+00:00
105560,81,1,0,NBA,2024-04-27 17:00:00+00:00
105561,193,1,0,NBA,2024-04-27 17:00:00+00:00
105562,81,1,0,NBA,2024-04-27 19:30:00+00:00
105597,193,1,0,NBA,2024-04-27 19:30:00+00:00
105598,81,1,0,NBA,2024-04-27 22:00:00+00:00
105599,193,1,0,NBA,2024-04-27 22:00:00+00:00
105600,70,2,0,NBA,2024-04-27 22:00:00+00:00
105601,73,2,0,NBA,2024-04-27 22:00:00+00:00
105602,81,1,0,NBA,2024-04-28 00:30:00+00:00
105603,193,1,0,NBA,2024-04-28 00:30:00+00:00
105604,112,1,0,NBA,2024-04-28 01:30:00+00:00
105605,113,1,0,NBA,2024-04-28 01:50:00+00:00
