draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
101971,70,6,0,NBA,2024-03-05 00:30:00+00:00
101972,188,6,0,NBA,2024-03-05 00:30:00+00:00
101973,73,6,0,NBA,2024-03-05 00:30:00+00:00
101974,81,1,0,NBA,2024-03-05 00:30:00+00:00
101975,70,2,0,NBA,2024-03-05 01:00:00+00:00
101976,81,1,0,NBA,2024-03-05 01:00:00+00:00
101977,81,1,0,NBA,2024-03-05 02:00:00+00:00
101978,70,2,0,NBA,2024-03-05 03:00:00+00:00
101979,73,2,0,NBA,2024-03-05 03:00:00+00:00
101980,81,1,0,NBA,2024-03-05 03:30:00+00:00
101981,193,1,0,NBA,2024-03-05 03:30:00+00:00
101982,112,1,0,NBA,2024-03-05 04:30:00+00:00
101983,113,1,0,NBA,2024-03-05 04:50:00+00:00
