draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
116754,81,1,0,NBA,2024-11-09 22:00:00+00:00
116755,193,1,0,NBA,2024-11-09 22:00:00+00:00
116756,70,3,0,NBA,2024-11-10 00:30:00+00:00
116757,188,3,0,NBA,2024-11-10 00:30:00+00:00
116758,361,3,0,NBA,2024-11-10 00:30:00+00:00
116759,343,3,0,NBA,2024-11-10 00:30:00+00:00
116760,81,1,0,NBA,2024-11-10 00:30:00+00:00
116761,81,1,0,NBA,2024-11-10 03:30:00+00:00
116762,193,1,0,NBA,2024-11-10 03:30:00+00:00
116763,112,1,0,NBA,2024-11-10 04:30:00+00:00
