draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
119641,70,7,0,NBA,2025-01-04 00:00:00+00:00
119642,188,7,0,NBA,2025-01-04 00:00:00+00:00
119643,361,7,0,NBA,2025-01-04 00:00:00+00:00
119644,343,7,0,NBA,2025-01-04 00:00:00+00:00
119645,81,1,0,NBA,2025-01-04 00:00:00+00:00
119646,81,1,0,NBA,2025-01-04 00:30:00+00:00
119647,70,3,0,NBA,2025-01-04 01:00:00+00:00
119648,81,1,0,NBA,2025-01-04 01:00:00+00:00
119649,70,2,0,NBA,2025-01-04 01:30:00+00:00
119650,81,1,0,NBA,2025-01-04 02:00:00+00:00
119651,70,2,0,NBA,2025-01-04 03:00:00+00:00
119652,361,2,0,NBA,2025-01-04 03:00:00+00:00
119653,81,1,0,NBA,2025-01-04 03:30:00+00:00
119654,193,1,0,NBA,2025-01-04 03:30:00+00:00
119655,112,1,0,NBA,2025-01-04 04:30:00+00:00
