draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
141044,70,2,0,NBA,2026-01-24 20:00:00+00:00
141045,188,2,0,NBA,2026-01-24 20:00:00+00:00
141046,73,2,0,NBA,2026-01-24 20:00:00+00:00
141047,81,1,0,NBA,2026-01-24 20:00:00+00:00
141048,81,1,0,NBA,2026-01-24 22:30:00+00:00
141049,70,4,0,NBA,2026-01-25 00:00:00+00:00
141050,188,4,0,NBA,2026-01-25 00:00:00+00:00
141051,73,4,0,NBA,2026-01-25 00:00:00+00:00
141054,343,4,0,NBA,2026-01-25 00:00:00+00:00
141055,81,1,0,NBA,2026-01-25 00:00:00+00:00
141056,81,1,0,NBA,2026-01-25 01:00:00+00:00
141057,81,1,0,NBA,2026-01-25 01:30:00+00:00
141058,70,2,0,NBA,2026-01-25 01:30:00+00:00
141059,188,2,0,NBA,2026-01-25 01:30:00+00:00
141060,81,1,0,NBA,2026-01-25 02:30:00+00:00
141061,193,1,0,NBA,2026-01-25 02:30:00+00:00
141062,112,1,0,NBA,2026-01-25 03:30:00+00:00
141076,81,1,0,NBA,2026-01-24 17:00:00+00:00
141077,193,1,0,NBA,2026-01-24 17:00:00+00:00
