draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
83922,70,7,0,NBA,2023-03-15 23:30:00+00:00
83923,188,7,0,NBA,2023-03-15 23:30:00+00:00
83924,73,7,0,NBA,2023-03-15 23:30:00+00:00
83925,81,1,0,NBA,2023-03-15 23:30:00+00:00
83926,70,3,0,NBA,2023-03-16 00:00:00+00:00
83927,81,1,0,NBA,2023-03-16 00:00:00+00:00
83928,70,2,0,NBA,2023-03-16 00:30:00+00:00
83929,81,1,0,NBA,2023-03-16 02:00:00+00:00
83930,193,1,0,NBA,2023-03-16 02:00:00+00:00
83932,112,1,0,NBA,2023-03-16 03:00:00+00:00
83933,113,1,0,NBA,2023-03-16 03:20:00+00:00
