draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
118347,81,1,0,NBA,2024-12-07 18:00:00+00:00
118348,193,1,0,NBA,2024-12-07 18:00:00+00:00
118349,70,6,0,NBA,2024-12-08 00:00:00+00:00
118350,188,6,0,NBA,2024-12-08 00:00:00+00:00
118351,361,6,0,NBA,2024-12-08 00:00:00+00:00
118352,343,6,0,NBA,2024-12-08 00:00:00+00:00
118353,81,1,0,NBA,2024-12-08 00:00:00+00:00
118354,70,2,0,NBA,2024-12-08 00:30:00+00:00
118355,81,1,0,NBA,2024-12-08 00:30:00+00:00
118356,70,2,0,NBA,2024-12-08 01:00:00+00:00
118357,81,1,0,NBA,2024-12-08 01:00:00+00:00
118358,193,1,0,NBA,2024-12-08 01:00:00+00:00
118359,112,1,0,NBA,2024-12-08 02:00:00+00:00
