draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
143694,70,3,0,NBA,2026-03-15 00:00:00+00:00
143788,70,3,0,NBA,2026-03-14 17:00:00+00:00
143789,188,3,0,NBA,2026-03-14 17:00:00+00:00
143790,73,3,0,NBA,2026-03-14 17:00:00+00:00
143791,81,1,0,NBA,2026-03-14 17:00:00+00:00
143792,81,1,0,NBA,2026-03-14 19:30:00+00:00
143793,81,1,0,NBA,2026-03-14 22:00:00+00:00
143794,193,1,0,NBA,2026-03-14 22:00:00+00:00
143795,188,3,0,NBA,2026-03-15 00:00:00+00:00
143796,73,3,0,NBA,2026-03-15 00:00:00+00:00
143797,343,3,0,NBA,2026-03-15 00:00:00+00:00
143798,81,1,0,NBA,2026-03-15 00:30:00+00:00
143799,70,2,0,NBA,2026-03-15 00:30:00+00:00
143800,188,2,0,NBA,2026-03-15 00:30:00+00:00
143801,81,1,0,NBA,2026-03-15 02:30:00+00:00
143802,193,1,0,NBA,2026-03-15 02:30:00+00:00
143803,112,1,0,NBA,2026-03-15 03:30:00+00:00
