draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
103159,70,6,0,NBA,2024-03-21 23:00:00+00:00
103160,188,6,0,NBA,2024-03-21 23:00:00+00:00
103161,73,6,0,NBA,2024-03-21 23:00:00+00:00
103162,81,1,0,NBA,2024-03-21 23:00:00+00:00
103163,70,2,0,NBA,2024-03-22 00:00:00+00:00
103164,81,1,0,NBA,2024-03-22 00:00:00+00:00
103165,81,1,0,NBA,2024-03-22 00:30:00+00:00
103166,70,2,0,NBA,2024-03-22 01:00:00+00:00
103167,81,1,0,NBA,2024-03-22 02:30:00+00:00
103168,193,1,0,NBA,2024-03-22 02:30:00+00:00
103169,112,1,0,NBA,2024-03-22 03:30:00+00:00
103170,113,1,0,NBA,2024-03-22 03:50:00+00:00
