draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
95044,70,13,0,NBA,2023-11-01 23:00:00+00:00
95045,188,13,0,NBA,2023-11-01 23:00:00+00:00
95046,73,13,0,NBA,2023-11-01 23:00:00+00:00
95047,81,1,0,NBA,2023-11-01 23:00:00+00:00
95048,81,1,0,NBA,2023-11-01 23:30:00+00:00
95049,70,5,0,NBA,2023-11-01 23:30:00+00:00
95050,81,1,0,NBA,2023-11-02 00:00:00+00:00
95051,70,2,0,NBA,2023-11-02 00:00:00+00:00
95052,70,2,0,NBA,2023-11-02 00:30:00+00:00
95053,81,1,0,NBA,2023-11-02 01:00:00+00:00
95054,70,2,0,NBA,2023-11-02 02:00:00+00:00
95055,73,2,0,NBA,2023-11-02 02:00:00+00:00
95056,81,1,0,NBA,2023-11-02 02:00:00+00:00
95057,193,1,0,NBA,2023-11-02 02:00:00+00:00
95058,112,1,0,NBA,2023-11-02 03:00:00+00:00
95059,113,1,0,NBA,2023-11-02 03:20:00+00:00
