draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
141829,70,13,0,NBA,2026-02-12 00:00:00+00:00
141965,188,13,0,NBA,2026-02-12 00:00:00+00:00
141966,73,13,0,NBA,2026-02-12 00:00:00+00:00
141967,343,13,0,NBA,2026-02-12 00:00:00+00:00
141968,81,1,0,NBA,2026-02-12 00:00:00+00:00
141969,70,4,0,NBA,2026-02-12 00:30:00+00:00
141970,81,1,0,NBA,2026-02-12 00:30:00+00:00
141972,81,1,0,NBA,2026-02-12 01:00:00+00:00
141973,70,4,0,NBA,2026-02-12 02:00:00+00:00
141974,188,4,0,NBA,2026-02-12 02:00:00+00:00
141975,81,1,0,NBA,2026-02-12 03:00:00+00:00
141976,193,1,0,NBA,2026-02-12 03:00:00+00:00
141977,112,1,0,NBA,2026-02-12 04:00:00+00:00
141988,70,3,0,NBA,2026-02-12 01:00:00+00:00
