draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
120956,81,1,0,NBA,2025-01-25 17:00:00+00:00
120957,193,1,0,NBA,2025-01-25 17:00:00+00:00
120958,70,3,0,NBA,2025-01-25 20:00:00+00:00
120959,188,3,0,NBA,2025-01-25 20:00:00+00:00
120960,361,3,0,NBA,2025-01-25 20:00:00+00:00
120961,81,1,0,NBA,2025-01-25 20:00:00+00:00
120962,81,1,0,NBA,2025-01-25 22:30:00+00:00
120963,70,9,0,NBA,2025-01-26 00:00:00+00:00
120964,188,9,0,NBA,2025-01-26 00:00:00+00:00
120965,361,9,0,NBA,2025-01-26 00:00:00+00:00
120966,343,9,0,NBA,2025-01-26 00:00:00+00:00
120967,81,1,0,NBA,2025-01-26 00:00:00+00:00
120968,70,3,0,NBA,2025-01-26 00:30:00+00:00
120969,81,1,0,NBA,2025-01-26 00:30:00+00:00
120970,70,2,0,NBA,2025-01-26 01:00:00+00:00
120971,81,1,0,NBA,2025-01-26 01:30:00+00:00
120972,70,2,0,NBA,2025-01-26 02:00:00+00:00
120973,81,1,0,NBA,2025-01-26 03:30:00+00:00
120974,193,1,0,NBA,2025-01-26 03:30:00+00:00
120975,112,1,0,NBA,2025-01-26 04:30:00+00:00
