draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
103069,70,9,0,NBA,2024-03-25 23:00:00+00:00
103378,188,9,0,NBA,2024-03-25 23:00:00+00:00
103379,73,9,0,NBA,2024-03-25 23:00:00+00:00
103380,81,1,0,NBA,2024-03-25 23:00:00+00:00
103381,70,3,0,NBA,2024-03-25 23:30:00+00:00
103382,81,1,0,NBA,2024-03-25 23:30:00+00:00
103383,70,3,0,NBA,2024-03-26 00:00:00+00:00
103384,81,1,0,NBA,2024-03-26 00:00:00+00:00
103385,70,2,0,NBA,2024-03-26 01:00:00+00:00
103386,81,1,0,NBA,2024-03-26 01:00:00+00:00
103387,81,1,0,NBA,2024-03-26 02:00:00+00:00
103388,70,2,0,NBA,2024-03-26 02:00:00+00:00
103389,73,2,0,NBA,2024-03-26 02:00:00+00:00
103390,81,1,0,NBA,2024-03-26 02:30:00+00:00
103391,193,1,0,NBA,2024-03-26 02:30:00+00:00
103392,112,1,0,NBA,2024-03-26 03:30:00+00:00
103393,113,1,0,NBA,2024-03-26 03:50:00+00:00
