draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
143408,70,5,0,NBA,2026-03-09 23:00:00+00:00
143409,188,5,0,NBA,2026-03-09 23:00:00+00:00
143410,73,5,0,NBA,2026-03-09 23:00:00+00:00
143411,343,5,0,NBA,2026-03-09 23:00:00+00:00
143412,81,1,0,NBA,2026-03-09 23:00:00+00:00
143413,70,2,0,NBA,2026-03-09 23:30:00+00:00
143414,81,1,0,NBA,2026-03-09 23:30:00+00:00
143415,70,2,0,NBA,2026-03-10 01:00:00+00:00
143416,188,2,0,NBA,2026-03-10 01:00:00+00:00
143417,81,1,0,NBA,2026-03-10 02:00:00+00:00
143418,193,1,0,NBA,2026-03-10 02:00:00+00:00
143419,112,1,0,NBA,2026-03-10 03:00:00+00:00
