draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
123910,70,4,0,NBA,2025-03-18 23:00:00+00:00
123911,188,4,0,NBA,2025-03-18 23:00:00+00:00
123913,361,4,0,NBA,2025-03-18 23:00:00+00:00
123915,343,4,0,NBA,2025-03-18 23:00:00+00:00
123917,81,1,0,NBA,2025-03-18 23:00:00+00:00
123919,81,1,0,NBA,2025-03-18 23:30:00+00:00
123920,81,1,0,NBA,2025-03-19 02:00:00+00:00
123921,70,2,0,NBA,2025-03-19 02:00:00+00:00
123922,81,1,0,NBA,2025-03-19 02:30:00+00:00
123923,193,1,0,NBA,2025-03-19 02:30:00+00:00
123924,112,1,0,NBA,2025-03-19 03:30:00+00:00
