draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
121592,70,7,0,NBA,2025-02-09 00:00:00+00:00
121746,70,2,0,NBA,2025-02-08 20:00:00+00:00
121747,188,2,0,NBA,2025-02-08 20:00:00+00:00
121748,361,2,0,NBA,2025-02-08 20:00:00+00:00
121749,81,1,0,NBA,2025-02-08 20:00:00+00:00
121750,81,1,0,NBA,2025-02-08 21:00:00+00:00
121751,188,7,0,NBA,2025-02-09 00:00:00+00:00
121752,361,7,0,NBA,2025-02-09 00:00:00+00:00
121753,343,7,0,NBA,2025-02-09 00:00:00+00:00
121754,81,1,0,NBA,2025-02-09 00:00:00+00:00
121755,70,3,0,NBA,2025-02-09 01:00:00+00:00
121756,81,1,0,NBA,2025-02-09 01:00:00+00:00
121757,70,2,0,NBA,2025-02-09 01:30:00+00:00
121758,81,1,0,NBA,2025-02-09 02:00:00+00:00
121759,70,2,0,NBA,2025-02-09 03:00:00+00:00
121760,81,1,0,NBA,2025-02-09 03:30:00+00:00
121761,193,1,0,NBA,2025-02-09 03:30:00+00:00
121762,112,1,0,NBA,2025-02-09 04:30:00+00:00
