draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
140181,70,4,0,NBA,2026-01-13 00:00:00+00:00
140182,188,4,0,NBA,2026-01-13 00:00:00+00:00
140183,73,4,0,NBA,2026-01-13 00:00:00+00:00
140184,343,4,0,NBA,2026-01-13 00:00:00+00:00
140185,81,1,0,NBA,2026-01-13 00:00:00+00:00
140186,70,2,0,NBA,2026-01-13 00:30:00+00:00
140187,81,1,0,NBA,2026-01-13 01:30:00+00:00
140188,70,2,0,NBA,2026-01-13 03:00:00+00:00
140189,188,2,0,NBA,2026-01-13 03:00:00+00:00
140190,81,1,0,NBA,2026-01-13 03:30:00+00:00
140191,193,1,0,NBA,2026-01-13 03:30:00+00:00
140192,112,1,0,NBA,2026-01-13 04:30:00+00:00
