draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
144195,81,1,0,NBA,2026-03-21 21:00:00+00:00
144196,193,1,0,NBA,2026-03-21 21:00:00+00:00
144197,70,7,0,NBA,2026-03-21 23:00:00+00:00
144198,188,7,0,NBA,2026-03-21 23:00:00+00:00
144199,73,7,0,NBA,2026-03-21 23:00:00+00:00
144200,343,7,0,NBA,2026-03-21 23:00:00+00:00
144201,81,1,0,NBA,2026-03-21 23:00:00+00:00
144202,70,3,0,NBA,2026-03-22 00:00:00+00:00
144203,81,1,0,NBA,2026-03-22 00:30:00+00:00
144204,70,2,0,NBA,2026-03-22 01:30:00+00:00
144205,188,2,0,NBA,2026-03-22 01:30:00+00:00
144206,81,1,0,NBA,2026-03-22 02:00:00+00:00
144207,193,1,0,NBA,2026-03-22 02:00:00+00:00
144208,112,1,0,NBA,2026-03-22 03:00:00+00:00
