draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
124180,70,8,0,NBA,2025-03-25 23:00:00+00:00
124319,188,8,0,NBA,2025-03-25 23:00:00+00:00
124320,361,8,0,NBA,2025-03-25 23:00:00+00:00
124321,343,8,0,NBA,2025-03-25 23:00:00+00:00
124322,81,1,0,NBA,2025-03-25 23:00:00+00:00
124323,70,2,0,NBA,2025-03-25 23:30:00+00:00
124324,81,1,0,NBA,2025-03-25 23:30:00+00:00
124326,70,2,0,NBA,2025-03-26 00:00:00+00:00
124328,81,1,0,NBA,2025-03-26 01:00:00+00:00
124329,70,2,0,NBA,2025-03-26 02:00:00+00:00
124330,361,2,0,NBA,2025-03-26 02:00:00+00:00
124331,81,1,0,NBA,2025-03-26 02:00:00+00:00
124332,193,1,0,NBA,2025-03-26 02:00:00+00:00
124333,112,1,0,NBA,2025-03-26 03:00:00+00:00
