draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
143715,70,8,0,NBA,2026-03-12 23:00:00+00:00
143716,188,8,0,NBA,2026-03-12 23:00:00+00:00
143717,73,8,0,NBA,2026-03-12 23:00:00+00:00
143718,343,8,0,NBA,2026-03-12 23:00:00+00:00
143719,81,1,0,NBA,2026-03-12 23:00:00+00:00
143720,70,2,0,NBA,2026-03-12 23:30:00+00:00
143721,70,2,0,NBA,2026-03-13 00:00:00+00:00
143722,81,1,0,NBA,2026-03-13 01:00:00+00:00
143723,81,1,0,NBA,2026-03-13 01:30:00+00:00
143724,70,2,0,NBA,2026-03-13 01:30:00+00:00
143725,188,2,0,NBA,2026-03-13 01:30:00+00:00
143726,81,1,0,NBA,2026-03-13 02:30:00+00:00
143727,193,1,0,NBA,2026-03-13 02:30:00+00:00
143728,112,1,0,NBA,2026-03-13 03:30:00+00:00
