draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
116369,81,1,0,NBA,2024-11-03 20:30:00+00:00
116370,193,1,0,NBA,2024-11-03 20:30:00+00:00
116371,70,2,0,NBA,2024-11-04 00:00:00+00:00
116372,188,2,0,NBA,2024-11-04 00:00:00+00:00
116373,361,2,0,NBA,2024-11-04 00:00:00+00:00
116374,343,2,0,NBA,2024-11-04 00:00:00+00:00
116375,81,1,0,NBA,2024-11-04 00:00:00+00:00
116376,81,1,0,NBA,2024-11-04 00:30:00+00:00
116377,193,1,0,NBA,2024-11-04 00:30:00+00:00
116378,112,1,0,NBA,2024-11-04 01:30:00+00:00
