draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
107106,81,1,0,NBA,2024-05-25 17:00:00+00:00
107107,37,4,0,NBA,2024-05-26 00:00:00+00:00
107108,81,1,0,NBA,2024-05-26 01:00:00+00:00
107109,335,4,0,NBA,2024-05-26 00:00:00+00:00
107276,81,1,0,NBA,2024-05-26 00:30:00+00:00
107277,193,1,0,NBA,2024-05-26 00:30:00+00:00
107278,70,2,0,NBA,2024-05-26 00:30:00+00:00
107279,73,2,0,NBA,2024-05-26 00:30:00+00:00
107280,335,1,0,NBA,2024-05-26 00:30:00+00:00
107281,112,1,0,NBA,2024-05-26 01:30:00+00:00
107282,113,1,0,NBA,2024-05-26 01:50:00+00:00
