draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
137781,70,7,0,NBA,2025-11-25 00:00:00+00:00
137782,188,7,0,NBA,2025-11-25 00:00:00+00:00
137783,73,7,0,NBA,2025-11-25 00:00:00+00:00
137784,343,7,0,NBA,2025-11-25 00:00:00+00:00
137785,81,1,0,NBA,2025-11-25 00:00:00+00:00
137786,70,2,0,NBA,2025-11-25 00:30:00+00:00
137787,70,3,0,NBA,2025-11-25 01:00:00+00:00
137788,81,1,0,NBA,2025-11-25 02:30:00+00:00
137789,70,3,0,NBA,2025-11-25 02:30:00+00:00
137790,188,3,0,NBA,2025-11-25 02:30:00+00:00
137791,81,1,0,NBA,2025-11-25 03:00:00+00:00
137792,193,1,0,NBA,2025-11-25 03:00:00+00:00
137793,112,1,0,NBA,2025-11-25 04:00:00+00:00
