draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
122856,81,1,0,NBA,2025-03-01 23:00:00+00:00
122857,193,1,0,NBA,2025-03-01 23:00:00+00:00
122858,70,5,0,NBA,2025-03-02 00:00:00+00:00
122859,188,5,0,NBA,2025-03-02 00:00:00+00:00
122860,361,5,0,NBA,2025-03-02 00:00:00+00:00
122861,343,5,0,NBA,2025-03-02 00:00:00+00:00
122862,81,1,0,NBA,2025-03-02 00:00:00+00:00
122863,70,2,0,NBA,2025-03-02 01:00:00+00:00
122864,81,1,0,NBA,2025-03-02 01:00:00+00:00
122865,70,2,0,NBA,2025-03-02 01:30:00+00:00
122866,81,1,0,NBA,2025-03-02 01:30:00+00:00
122867,193,1,0,NBA,2025-03-02 01:30:00+00:00
122868,112,1,0,NBA,2025-03-02 02:30:00+00:00
