draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
121397,70,6,0,NBA,2025-02-08 00:00:00+00:00
121716,188,6,0,NBA,2025-02-08 00:00:00+00:00
121717,361,6,0,NBA,2025-02-08 00:00:00+00:00
121718,343,6,0,NBA,2025-02-08 00:00:00+00:00
121719,81,1,0,NBA,2025-02-08 00:00:00+00:00
121720,70,3,0,NBA,2025-02-08 00:30:00+00:00
121721,81,1,0,NBA,2025-02-08 00:30:00+00:00
121722,70,2,0,NBA,2025-02-08 01:00:00+00:00
121723,81,1,0,NBA,2025-02-08 03:00:00+00:00
121725,112,1,0,NBA,2025-02-08 04:00:00+00:00
