draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
104411,70,6,0,NBA,2024-04-10 23:00:00+00:00
104412,188,6,0,NBA,2024-04-10 23:00:00+00:00
104413,73,6,0,NBA,2024-04-10 23:00:00+00:00
104414,81,1,0,NBA,2024-04-10 23:00:00+00:00
104415,70,3,0,NBA,2024-04-10 23:30:00+00:00
104416,81,1,0,NBA,2024-04-10 23:30:00+00:00
104418,81,1,0,NBA,2024-04-11 00:00:00+00:00
104420,81,1,0,NBA,2024-04-11 02:00:00+00:00
104421,70,2,0,NBA,2024-04-11 02:00:00+00:00
104422,73,2,0,NBA,2024-04-11 02:00:00+00:00
104423,81,1,0,NBA,2024-04-11 02:30:00+00:00
104424,193,1,0,NBA,2024-04-11 02:30:00+00:00
104425,112,1,0,NBA,2024-04-11 03:30:00+00:00
104426,113,1,0,NBA,2024-04-11 03:50:00+00:00
104539,70,2,0,NBA,2024-04-11 00:00:00+00:00
