draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
105542,70,3,0,NBA,2024-04-26 21:30:00+00:00
105543,188,3,0,NBA,2024-04-26 21:30:00+00:00
105544,73,3,0,NBA,2024-04-26 21:30:00+00:00
105545,335,3,0,NBA,2024-04-26 21:30:00+00:00
105546,81,1,0,NBA,2024-04-26 21:30:00+00:00
105547,193,1,0,NBA,2024-04-26 21:30:00+00:00
105548,81,1,0,NBA,2024-04-27 00:00:00+00:00
105549,193,1,0,NBA,2024-04-27 00:00:00+00:00
105550,70,2,0,NBA,2024-04-27 00:00:00+00:00
105551,73,2,0,NBA,2024-04-27 00:00:00+00:00
105552,81,1,0,NBA,2024-04-27 02:30:00+00:00
105553,193,1,0,NBA,2024-04-27 02:30:00+00:00
105554,112,1,0,NBA,2024-04-27 03:30:00+00:00
105555,113,1,0,NBA,2024-04-27 03:50:00+00:00
