draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
99688,70,8,0,NBA,2024-01-25 00:00:00+00:00
99865,188,8,0,NBA,2024-01-25 00:00:00+00:00
99866,73,8,0,NBA,2024-01-25 00:00:00+00:00
99867,81,1,0,NBA,2024-01-25 00:00:00+00:00
99868,81,1,0,NBA,2024-01-25 00:30:00+00:00
99869,70,2,0,NBA,2024-01-25 01:00:00+00:00
99870,81,1,0,NBA,2024-01-25 01:00:00+00:00
99871,81,1,0,NBA,2024-01-25 01:30:00+00:00
99872,81,1,0,NBA,2024-01-25 02:30:00+00:00
99873,70,2,0,NBA,2024-01-25 02:30:00+00:00
99874,73,2,0,NBA,2024-01-25 02:30:00+00:00
99875,81,1,0,NBA,2024-01-25 03:00:00+00:00
99876,193,1,0,NBA,2024-01-25 03:00:00+00:00
99877,112,1,0,NBA,2024-01-25 04:00:00+00:00
99878,113,1,0,NBA,2024-01-25 04:20:00+00:00
