draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
122683,70,8,0,NBA,2025-03-01 00:00:00+00:00
122769,188,8,0,NBA,2025-03-01 00:00:00+00:00
122770,361,8,0,NBA,2025-03-01 00:00:00+00:00
122771,343,8,0,NBA,2025-03-01 00:00:00+00:00
122772,81,1,0,NBA,2025-03-01 00:00:00+00:00
122773,70,3,0,NBA,2025-03-01 00:30:00+00:00
122776,81,1,0,NBA,2025-03-01 00:30:00+00:00
122778,70,3,0,NBA,2025-03-01 01:00:00+00:00
122781,81,1,0,NBA,2025-03-01 02:00:00+00:00
122782,70,2,0,NBA,2025-03-01 02:30:00+00:00
122783,361,2,0,NBA,2025-03-01 02:30:00+00:00
122784,81,1,0,NBA,2025-03-01 03:00:00+00:00
122785,193,1,0,NBA,2025-03-01 03:00:00+00:00
122786,112,1,0,NBA,2025-03-01 04:00:00+00:00
