draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
147149,70,2,0,NBA,2026-05-09 19:00:00+00:00
147239,188,2,0,NBA,2026-05-09 19:00:00+00:00
147240,73,2,0,NBA,2026-05-09 19:00:00+00:00
147242,343,2,0,NBA,2026-05-09 19:00:00+00:00
147243,81,1,0,NBA,2026-05-09 19:00:00+00:00
147244,81,1,0,NBA,2026-05-10 00:30:00+00:00
147245,193,1,0,NBA,2026-05-10 00:30:00+00:00
147246,112,1,0,NBA,2026-05-10 01:30:00+00:00
147319,37,4,0,NBA,2026-05-09 17:00:00+00:00
147320,188,4,0,NBA,2026-05-09 17:00:00+00:00
147321,348,4,0,NBA,2026-05-09 17:00:00+00:00
147322,81,1,0,NBA,2026-05-09 19:30:00+00:00
147323,37,2,0,NBA,2026-05-10 00:00:00+00:00
147324,81,1,0,NBA,2026-05-10 01:00:00+00:00
147325,193,1,0,NBA,2026-05-10 01:00:00+00:00
