draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
141372,70,8,0,NBA,2026-01-30 00:00:00+00:00
141373,188,8,0,NBA,2026-01-30 00:00:00+00:00
141374,73,8,0,NBA,2026-01-30 00:00:00+00:00
141375,343,8,0,NBA,2026-01-30 00:00:00+00:00
141376,81,1,0,NBA,2026-01-30 00:00:00+00:00
141377,70,2,0,NBA,2026-01-30 01:00:00+00:00
141378,81,1,0,NBA,2026-01-30 01:30:00+00:00
141379,70,3,0,NBA,2026-01-30 02:00:00+00:00
141380,188,3,0,NBA,2026-01-30 02:00:00+00:00
141381,81,1,0,NBA,2026-01-30 02:30:00+00:00
141382,193,1,0,NBA,2026-01-30 02:30:00+00:00
