draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
130031,37,4,0,NBA,2025-07-13 17:00:00+00:00
130032,81,1,0,NBA,2025-07-13 19:00:00+00:00
130033,37,2,0,NBA,2025-07-13 22:00:00+00:00
130034,348,4,0,NBA,2025-07-13 17:00:00+00:00
130035,188,4,0,NBA,2025-07-13 17:00:00+00:00
130563,92,4,0,NBA,2025-07-13 19:30:00+00:00
130564,92,4,0,NBA,2025-07-13 23:30:00+00:00
130565,92,2,0,NBA,2025-07-14 01:30:00+00:00
130566,93,1,0,NBA,2025-07-14 02:00:00+00:00
130571,188,4,0,NBA,2025-07-13 23:30:00+00:00
