draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
117727,70,5,0,NBA,2024-11-27 00:00:00+00:00
117728,188,5,0,NBA,2024-11-27 00:00:00+00:00
117729,361,5,0,NBA,2024-11-27 00:00:00+00:00
117730,343,5,0,NBA,2024-11-27 00:00:00+00:00
117731,81,1,0,NBA,2024-11-27 00:00:00+00:00
117732,81,1,0,NBA,2024-11-27 00:30:00+00:00
117733,81,1,0,NBA,2024-11-27 01:00:00+00:00
117734,70,2,0,NBA,2024-11-27 02:00:00+00:00
117735,81,1,0,NBA,2024-11-27 03:00:00+00:00
117736,193,1,0,NBA,2024-11-27 03:00:00+00:00
117737,112,1,0,NBA,2024-11-27 04:00:00+00:00
