draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
98242,70,6,0,NBA,2023-12-28 00:00:00+00:00
98415,188,6,0,NBA,2023-12-28 00:00:00+00:00
98416,73,6,0,NBA,2023-12-28 00:00:00+00:00
98417,81,1,0,NBA,2023-12-28 00:00:00+00:00
98418,81,1,0,NBA,2023-12-28 00:30:00+00:00
98419,70,3,0,NBA,2023-12-28 01:00:00+00:00
98420,81,1,0,NBA,2023-12-28 01:30:00+00:00
98421,193,1,0,NBA,2023-12-28 01:30:00+00:00
98422,112,1,0,NBA,2023-12-28 02:30:00+00:00
98423,113,1,0,NBA,2023-12-28 02:50:00+00:00
