draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
137666,70,7,0,NBA,2025-11-22 00:00:00+00:00
137667,188,7,0,NBA,2025-11-22 00:00:00+00:00
137668,73,7,0,NBA,2025-11-22 00:00:00+00:00
137669,343,7,0,NBA,2025-11-22 00:00:00+00:00
137670,81,1,0,NBA,2025-11-22 00:00:00+00:00
137671,70,2,0,NBA,2025-11-22 00:30:00+00:00
137672,70,2,0,NBA,2025-11-22 01:00:00+00:00
137673,81,1,0,NBA,2025-11-22 01:30:00+00:00
137674,70,2,0,NBA,2025-11-22 02:00:00+00:00
137676,70,2,0,NBA,2025-11-22 03:00:00+00:00
137677,73,2,0,NBA,2025-11-22 03:00:00+00:00
137678,188,2,0,NBA,2025-11-22 03:00:00+00:00
137679,81,1,0,NBA,2025-11-22 03:00:00+00:00
137680,193,1,0,NBA,2025-11-22 03:00:00+00:00
137681,112,1,0,NBA,2025-11-22 04:00:00+00:00
137695,81,1,0,NBA,2025-11-22 02:30:00+00:00
