draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
121593,70,9,0,NBA,2025-02-06 00:00:00+00:00
121594,188,9,0,NBA,2025-02-06 00:00:00+00:00
121595,361,9,0,NBA,2025-02-06 00:00:00+00:00
121596,343,9,0,NBA,2025-02-06 00:00:00+00:00
121597,81,1,0,NBA,2025-02-06 00:00:00+00:00
121598,70,3,0,NBA,2025-02-06 00:30:00+00:00
121599,81,1,0,NBA,2025-02-06 01:00:00+00:00
121600,70,2,0,NBA,2025-02-06 02:00:00+00:00
121601,81,1,0,NBA,2025-02-06 02:30:00+00:00
121602,70,2,0,NBA,2025-02-06 02:30:00+00:00
121603,361,2,0,NBA,2025-02-06 02:30:00+00:00
121604,81,1,0,NBA,2025-02-06 03:00:00+00:00
121621,193,1,0,NBA,2025-02-06 03:00:00+00:00
121622,112,1,0,NBA,2025-02-06 04:00:00+00:00
121626,81,1,0,NBA,2025-02-06 00:30:00+00:00
